Movie Name,Genre,Rating,Voting Counts,Duration
101. Daniela Forever,Sci-Fi,5.6,554,1h 53m
102. Fight Another Day,Sci-Fi,4.5,401,1h 37m
103. The Thinking Game,Sci-Fi,7.6,373,1h 24m
104. Big City Greens the Movie: Spacecation,Sci-Fi,6.2,624,1h 23m
105. Timestalker,Sci-Fi,5.5,3200,1h 29m
106. Street Trash,Sci-Fi,4.5,1000,1h 25m
107. Alienoid: The Return to the Future,Sci-Fi,6.5,2900,2h 2m
108. Latency,Sci-Fi,4.2,3000,1h 34m
109. Descendent,Sci-Fi,N/A,N/A,N/A
110. City Hunter,Sci-Fi,6.3,5800,1h 42m
111. Bureau 749,Sci-Fi,3.9,595,2h 3m
112. Planet B,Sci-Fi,4.9,435,1h 58m
113. The Empire,Sci-Fi,5.2,1400,1h 50m
114. Terminator: Skynet Rising,Sci-Fi,6.6,305,1h 28m
115. Bade Miyan Chote Miyan,Sci-Fi,3.8,40000,2h 43m
116. Lumina,Sci-Fi,2.2,726,1h 53m
117. The Strange Dark,Sci-Fi,8.7,50,1h 24m
118. Planetquake,Sci-Fi,3.0,333,1h 25m
119. Kadaisi Ulaga Por,Sci-Fi,6.1,1200,2h 20m
120. Sentinel,Sci-Fi,2.5,807,1h 30m
"121. Die, Daisy, Die!",Sci-Fi,N/A,N/A,1h 30m
122. Ayalaan,Sci-Fi,5.9,4100,2h 35m
123. The Thundermans Return,Sci-Fi,5.0,2000,1h 10m
124. Lesbian Space Princess,Sci-Fi,7.1,249,1h 27m
125. X Files,Sci-Fi,2.5,78,1h 14m
126. S.T.A.L.K.E.R.: Shadow of the Zone,Sci-Fi,4.8,683,1h 11m
127. Maid Droid Origins,Sci-Fi,3.0,358,1h 36m
128. C'est le monde à l'envers !,Sci-Fi,5.2,155,1h 54m
129. Agent Recon,Sci-Fi,2.4,781,1h 25m
130. Moon Maidens 2,Sci-Fi,3.8,58,1h 9m
131. Trapped Inn,Sci-Fi,2.7,958,1h 55m
132. The Bunker,Sci-Fi,4.3,378,1h 32m
133. Unspeakable: Beyond the Wall of Sleep,Sci-Fi,3.9,148,1h 30m
134. Earthquake Underground,Sci-Fi,3.2,237,1h 23m
135. Double Ismart,Sci-Fi,2.9,2200,2h 36m
136. Revival,Sci-Fi,5.3,38,N/A
137. War of the Worlds: Extinction,Sci-Fi,3.1,231,1h 24m
138. Arena Wars,Sci-Fi,5.5,3300,1h 36m
139. The Silent Planet,Sci-Fi,4.7,318,1h 35m
140. Can I Get a Witness,Sci-Fi,5.4,242,1h 50m
141. No Time to Spy: A Loud House Movie,Sci-Fi,6.4,527,1h 21m
142. Balestra,Sci-Fi,5.0,551,2h 25m
143. Meanwhile on Earth,Sci-Fi,5.9,1100,1h 29m
144. Son's Will,Sci-Fi,7.4,1100,2h 28m
145. Previously Saved Version,Sci-Fi,5.5,488,1h 57m
146. Sci-Fi Vixens from Beyond,Sci-Fi,4.6,55,1h 14m
147. Futra Days,Sci-Fi,4.2,177,1h 39m
148. Alien Weekend,Sci-Fi,5.4,191,1h 35m
149. Mummy Shark,Sci-Fi,2.0,233,1h 6m
150. Bionic,Sci-Fi,4.3,1800,1h 50m
151. Alien Country,Sci-Fi,4.5,440,1h 36m
152. Mobile Suit Gundam SEED Freedom,Sci-Fi,6.6,1000,2h 4m
153. Cora,Sci-Fi,4.5,964,1h 44m
154. South of Hope Street,Sci-Fi,6.3,2100,1h 41m
155. Reversi,Sci-Fi,7.0,332,2h 15m
156. Babezilla vs the Cyber Skanks: Rise of MechaBabezilla,Sci-Fi,3.6,133,55m
157. Invasión,Sci-Fi,4.2,66,1h 31m
