Movie Name,Genre,Rating,Voting Counts,Duration
120. Revolver,Action,5.5,1000,1h 54m
121. Red Right Hand,Action,5.5,6300,1h 51m
122. Karma,Action,7.9,1500,2h 47m
123. Murder Company,Action,3.6,1700,1h 26m
124. My Spy: The Eternal City,Action,5.7,11000,1h 52m
125. Life After Fighting,Action,6.4,2300,2h 6m
126. Classified,Action,3.7,3000,1h 45m
127. One More Shot,Action,5.4,3900,1h 43m
128. Cash Out,Action,4.8,3300,1h 32m
129. Yolo,Action,6.9,4000,2h 9m
130. Blood Star,Action,6.3,6300,1h 37m
131. Gunner,Action,3.2,3100,1h 46m
132. Ultraman: Rising,Action,6.9,6900,1h 57m
133. Chandu Champion,Action,7.8,35000,2h 22m
134. Officer Black Belt,Action,6.9,9200,1h 48m
135. Devara Part 1,Action,6.0,22000,2h 56m
136. Singham Again,Action,4.3,76000,2h 24m
137. Pins & Needles,Action,5.8,73,1h 35m
138. The Greatest of All Time,Action,5.7,24000,3h 3m
139. Paradox Effect,Action,6.0,11000,1h 27m
140. Night Call,Action,6.7,2800,1h 37m
141. Pani,Action,6.9,3500,2h 23m
142. Saripodhaa Sanivaaram,Action,7.0,11000,2h 46m
143. Guntur Kaaram,Action,5.4,25000,2h 39m
144. Badland Hunters,Action,5.9,13000,1h 47m
145. Harbin,Action,6.2,1200,1h 48m
146. Justice League: Crisis on Infinite Earths - Part Three,Action,6.1,5100,1h 34m
147. The Quiet Ones,Action,6.1,1300,1h 50m
148. Raayan,Action,6.5,13000,2h 25m
149. Despatch,Action,4.4,4800,2h 33m
150. Handsome Guys,Action,6.5,1300,1h 41m
151. Bougainvillea,Action,6.4,3500,2h 18m
152. 11 Rebels,Action,6.2,883,2h 35m
153. A.R.M,Action,7.1,9300,2h 30m
154. 12 Gaun,Action,6.5,977,2h 27m
155. UI,Action,6.8,5800,2h 15m
156. Roadkill,Action,3.7,712,1h 30m
157. Die Hart 2: Die Harter,Action,4.3,5700,1h 32m
"158. I, the Executioner",Action,6.3,2200,1h 58m
159. Escape,Action,6.4,2300,1h 34m
160. Overlord: The Sacred Kingdom,Action,6.9,1600,2h 15m
161. Levels,Action,5.0,1700,1h 33m
162. Yodha,Action,5.7,9000,2h 10m
163. Baby Assassins: Nice Days,Action,7.1,475,1h 43m
164. Hanu Man,Action,7.7,30000,2h 38m
165. Mafia Wars,Action,3.6,309,1h 38m
166. Escape from the 21st Century,Action,6.4,1100,1h 38m
167. Rifle Club,Action,7.0,4700,1h 53m
168. One Fast Move,Action,5.0,2300,1h 48m
169. The Courier,Action,6.0,4700,1h 41m
170. Tillu Square,Action,6.6,3500,2h 17m
171. Lights Out,Action,4.9,1900,1h 30m
172. Drive Back,Action,4.5,771,1h 34m
173. Death Whisperer 2,Action,6.3,1600,1h 50m
174. Zero,Action,5.8,91,1h 28m
175. In the Fire of War,Action,6.6,301,1h 55m
"176. Love, Courage and the Battle of Bushy Run",Action,5.0,202,1h 53m
177. Hitpig,Action,5.2,1100,1h 26m
178. The Friendly,Action,8.8,42,1h 41m
179. Air Force One Down,Action,4.4,3000,1h 24m
180. My Hero Academia: You're Next,Action,6.9,2800,1h 50m
181. The Wages of Fear,Action,4.6,4300,1h 44m
182. Bangkok Dog,Action,4.6,277,1h 29m
183. Jigra,Action,6.0,24000,2h 33m
184. A Legend,Action,4.7,1100,2h 9m
185. Bagheera,Action,6.7,8100,2h 38m
186. Hijack 1971,Action,6.8,3600,1h 40m
